modality_code,label
1,Basse densit? (8 ? 15 kg)
2,Moyenne densit? (15 ? 25 kg)
3,Balles rondes 120/90 (100 ? 150 kg)
4,Balles rondes 120/120 (160 ? 190 kg)
5,Balles rondes 120/150 (250 ? 300 kg)
6,Balles cubiques 80/80/240 (260 ? 310 kg)
7,Balles cubiques 120/60/240 (340 kg)
8,Balles rondes 120/180 (380 ? 500 kg)
9,Balles cubiques 120/90/240 (385 ? 510 kg)
