modality_code,label
01,Billes d'argile
02,Compost d’écorces de pin et fibres de bois
03,Écorces de pins
04,Fibre de coco
05,Laine de roche
06,Laine de verre
07,NFT 'Nutrient film technique'
10,Perlite
11,Pouzzolane
12,Sable
13,Terreau-tourbe
14,Tourbe-écorce
15,Vermiculite
16,Autres dt mélanges éventuels
17,Sol (pleine terre précédent)
88,Ne sait pas
