modality_code,label
en propriété ou copropriété en interne à l’exploitation = 1,en propriété ou copropriété en interne à l’exploitation = 1
en propriété ou copropriété en interne à l’exploitation,1
en CUMA = 2,en CUMA = 2
en CUMA,2
en entreprise =3,en entreprise =3
en entreprise,3
