modality_code,label
IFTTOTNBIO = IFTHERB + IFTFONGNBIO + IFTINSNBIO + IFTAUTNBIO,IFTTOTNBIO = IFTHERB + IFTFONGNBIO + IFTINSNBIO + IFTAUTNBIO
IFTTOTNBIO,IFTHERB + IFTFONGNBIO + IFTINSNBIO + IFTAUTNBIO
