modality_code,label
1:manuelle2:mécanique3:manuelle et mécanique,1:manuelle2:mécanique3:manuelle et mécanique
1:manuelle2:mécanique3:manuelle et mécanique,1:manuelle2:mécanique3:manuelle et mécanique
1,manuelle2:mécanique3:manuelle et mécanique
