modality_code,label
01,bl? tendre
02,bl? dur
03,orge
04,triticale
05,colza
06,tournesol
07,pois prot?agineux
08,ma?s fourrage
09,ma?s grain
10,betterave sucri?re
11,pomme de terre
12,prairie temporaire
13,prairie permanente
14,canne ? sucre
15,f?verole
16,soja
17,lin fibre
18,lin ol?agineux
19,m?lange de c?r?ales
20,m?lange avec prot?agineux
21,m?lange fourrager
