modality_code,label
Aucun = 0,Aucun = 0
Aucun,0
permanent semé = 1,permanent semé = 1
permanent semé,1
permanent naturel = 2,permanent naturel = 2
permanent naturel,2
temporaire semé  = 3,temporaire semé  = 3
temporaire semé,3
temporaire naturel = 4,temporaire naturel = 4
temporaire naturel,4
