modality_code,label
NB_ALTERN = NB_AUX + NB_PIEG + NB_PREP_BIO,NB_ALTERN = NB_AUX + NB_PIEG + NB_PREP_BIO
NB_ALTERN,NB_AUX + NB_PIEG + NB_PREP_BIO
