modality_code,label
1:Cours d'eau2:Lac collinaire (hors canne)2:Lac collinaire,1:Cours d'eau2:Lac collinaire (hors canne)2:Lac collinaire
1:Cours d'eau2:Lac collinaire (hors canne)2:Lac collinaire,1:Cours d'eau2:Lac collinaire (hors canne)2:Lac collinaire
1,Cours d'eau2:Lac collinaire (hors canne)2:Lac collinaire
retenue d'eau (canne)3:Forage4:R?seau,retenue d'eau (canne)3:Forage4:R?seau
retenue d'eau (canne)3:Forage4:R?seau,retenue d'eau (canne)3:Forage4:R?seau
retenue d'eau (canne)3,Forage4:R?seau
