modality_code,label
1: g/hl,1: g/hl
1: g/hl,1: g/hl
1,g/hl
2 : l/hl,2 : l/hl
2 : l/hl,2 : l/hl
2,l/hl
9 : autre,9 : autre
9 : autre,9 : autre
9,autre
