modality_code,label
1:guyot simple2:guyot double3:cordon4:gobelet5:taille mécanisée6:autre,1:guyot simple2:guyot double3:cordon4:gobelet5:taille mécanisée6:autre
1:guyot simple2:guyot double3:cordon4:gobelet5:taille mécanisée6:autre,1:guyot simple2:guyot double3:cordon4:gobelet5:taille mécanisée6:autre
1,guyot simple2:guyot double3:cordon4:gobelet5:taille mécanisée6:autre
