modality_code,label
1:désherbage mécanique ou thermique (travail du sol)2:désherbage chimique3:désherbage manuel4:entretien de l'enherbement (tonte,1:désherbage mécanique ou thermique (travail du sol)2:désherbage chimique3:désherbage manuel4:entretien de l'enherbement (tonte
1:désherbage mécanique ou thermique (travail du sol)2:désherbage chimique3:désherbage manuel4:entretien de l'enherbement (tonte,1:désherbage mécanique ou thermique (travail du sol)2:désherbage chimique3:désherbage manuel4:entretien de l'enherbement (tonte
1,désherbage mécanique ou thermique (travail du sol)2:désherbage chimique3:désherbage manuel4:entretien de l'enherbement (tonte
rouleau,rouleau
rouleau,rouleau
rouleau,rouleau
etc)5:méthodes alternatives,etc)5:méthodes alternatives
etc)5:méthodes alternatives,etc)5:méthodes alternatives
etc)5,méthodes alternatives
