modality_code,label
l'exploitant ou associé (si société) = 1,l'exploitant ou associé (si société) = 1
l'exploitant ou associé (si société),1
chef de culture salarié de l'exploitation = 2,chef de culture salarié de l'exploitation = 2
chef de culture salarié de l'exploitation,2
"autres = 3 (prestataires extérieurs, autres membres de la famille non salariés","autres = 3 (prestataires extérieurs, autres membres de la famille non salariés"
autres,"3 (prestataires extérieurs, autres membres de la famille non salariés"
