modality_code,label
01,Artichaut
02,Carotte
03,"Choux fleur, Brocoli à jets et Romanesco"
04,Autres choux (hors chou à choucroute)
05,Concombre
06,Fraise
07,Melon
08,Oignon - échalote
09,Poireau
10,Salade y compris mâche (hors endive)
11,Tomate (hors industrie)
