modality_code,label
11,Ile-de-France
21,Champagne-Ardenne
22,Picardie
23,Haute-Normandie
24,Centre
25,Basse-Normandie
26,Bourgogne
31,Nord-Pas-de-Calais
41,Lorraine
42,Alsace
43,Franche-Comt?
52,Pays de la Loire
53,Bretagne
54,Poitou-Charentes
72,Aquitaine
73,Midi-Pyr?n?es
74,Limousin
82,Rh?ne-Alpes
83,Auvergne
91,Languedoc-Roussillon
93,Provence-Alpes-C?te d'Azur
01,Guadeloupe
02,Martinique
04,La R?union
