modality_code,label
IFTTOTNBIOHORSHERB = IFTFONGNBIO + IFTINSNBIO + IFTAUTNBIO,IFTTOTNBIOHORSHERB = IFTFONGNBIO + IFTINSNBIO + IFTAUTNBIO
IFTTOTNBIOHORSHERB,IFTFONGNBIO + IFTINSNBIO + IFTAUTNBIO
