modality_code,label
1:Oui,1:Oui
1:Oui,1:Oui
1,Oui
coupure manuelle2:Oui,coupure manuelle2:Oui
coupure manuelle2:Oui,coupure manuelle2:Oui
coupure manuelle2,Oui
coupure gps0:Non9:Sans objet,coupure gps0:Non9:Sans objet
coupure gps0:Non9:Sans objet,coupure gps0:Non9:Sans objet
coupure gps0,Non9:Sans objet
