modality_code,label
axe (y compris haie fruitière ou mur fruitier) = 1,axe (y compris haie fruitière ou mur fruitier) = 1
axe (y compris haie fruitière ou mur fruitier),1
gobelet =2,gobelet =2
gobelet,2
autres = 3,autres = 3
autres,3
