modality_code,label
CodeEspèce_NiveauGéo(d/r)+CodeNiveauGéo_Strate(1/2/3/B),CodeEspèce_NiveauGéo(d/r)+CodeNiveauGéo_Strate(1/2/3/B)
CodeEspèce_NiveauGéo(d/r)+CodeNiveauGéo_Strate(1/2/3/B),CodeEspèce_NiveauGéo(d/r)+CodeNiveauGéo_Strate(1/2/3/B)
CodeEspèce_NiveauGéo(d/r)+CodeNiveauGéo_Strate(1/2/3/B),CodeEspèce_NiveauGéo(d/r)+CodeNiveauGéo_Strate(1/2/3/B)
