modality_code,label
autre,autre
autre,autre
autre,autre
kg/ha,kg/ha
kg/ha,kg/ha
kg/ha,kg/ha
l/ha,l/ha
l/ha,l/ha
l/ha,l/ha
kg/hl,kg/hl
kg/hl,kg/hl
kg/hl,kg/hl
l/hl,l/hl
l/hl,l/hl
l/hl,l/hl
NA,NA
NA,NA
NA,NA
