modality_code,label
IFTTOTBIO = IFTFONGBIO + IFTINSBIO + IFTAUTBIO,IFTTOTBIO = IFTFONGBIO + IFTINSBIO + IFTAUTBIO
IFTTOTBIO,IFTFONGBIO + IFTINSBIO + IFTAUTBIO
